STEVAL-MKI243A (ASM330LHHXG1)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	A_X [deg] 	 A_Y [deg] 	 A_Z [deg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	TEMP [C] 	
-151.463 	 -481.168 	 1136.98 	-6 	 -22 	 68 	-84 	 92.7675 	 83.3175 	29.2 	
-133.59 	 -483.608 	 1139.79 	-6 	 -22 	 68 	-84.35 	 71.9863 	 72.7738 	29.2 	
-118.218 	 -488.183 	 1137.53 	-5 	 -23 	 68 	-83.3525 	 51.8963 	 62.4138 	29.2 	
-106.933 	 -493.246 	 1140.21 	-4 	 -23 	 68 	-81.8563 	 32.6638 	 52.115 	29.2 	
-97.966 	 -503.86 	 1139.54 	-4 	 -23 	 67 	-80.115 	 14.2013 	 42.0088 	29.2 	
-92.232 	 -519.476 	 1136.31 	-4 	 -24 	 67 	-78.0063 	 -3.465 	 31.78 	29.2 	
-89.487 	 -538.874 	 1137.16 	-4 	 -25 	 66 	-75.5738 	 -20.265 	 21.2625 	29.2 	
-90.402 	 -562.664 	 1136.98 	-4 	 -26 	 66 	-72.8613 	 -36.3125 	 10.5175 	29.2 	
-95.282 	 -582.428 	 1136.37 	-4 	 -27 	 65 	-69.7463 	 -51.695 	 -0.63 	29.2 	
-98.149 	 -591.7 	 1137.89 	-4 	 -27 	 65 	-66.8413 	 -66.5175 	 -12.4513 	29.2 	
-98.332 	 -602.192 	 1136.67 	-4 	 -27 	 64 	-64.3738 	 -80.5613 	 -24.7888 	29.2 	
-100.04 	 -607.194 	 1133.68 	-4 	 -28 	 64 	-61.7663 	 -93.8963 	 -37.2575 	29.2 	
-99.43 	 -598.471 	 1135.03 	-4 	 -27 	 64 	-58.7913 	 -106.453 	 -49.525 	29.2 	
-99.308 	 -578.402 	 1129.72 	-4 	 -27 	 65 	-55.8688 	 -117.994 	 -60.6813 	29.2 	
-103.7 	 -567.727 	 1125.57 	-4 	 -26 	 65 	-53.0775 	 -128.888 	 -70.4375 	29.2 	
-106.75 	 -568.276 	 1121 	-4 	 -26 	 65 	-50.3825 	 -138.819 	 -79.6863 	29.2 	
-110.715 	 -585.6 	 1118.5 	-5 	 -27 	 65 	-47.5475 	 -148.155 	 -89.0138 	29.2 	
-117.608 	 -593.103 	 1119.96 	-5 	 -27 	 64 	-44.4238 	 -157.106 	 -98.0525 	29.2 	
-127.063 	 -587.186 	 1116.24 	-5 	 -27 	 65 	-40.9238 	 -165.585 	 -106.243 	29.2 	
-134.383 	 -581.208 	 1112.4 	-6 	 -27 	 65 	-37.1788 	 -173.705 	 -113.873 	29.2 	
-145.79 	 -578.341 	 1111.05 	-6 	 -27 	 65 	-33.7138 	 -181.554 	 -121.039 	29.2 	
-157.502 	 -575.596 	 1110.32 	-7 	 -27 	 65 	-29.9688 	 -189.306 	 -127.741 	29.2 	
-168.36 	 -573.705 	 1107.64 	-7 	 -27 	 65 	-26.3288 	 -197.05 	 -134.059 	29.2 	
-179.279 	 -569.618 	 1104.65 	-8 	 -26 	 65 	-23.0563 	 -204.864 	 -140.114 	29.2 	
-188.063 	 -568.52 	 1099.1 	-8 	 -27 	 65 	-20.3263 	 -212.38 	 -146.186 	29.2 	
-196.969 	 -570.655 	 1090.5 	-9 	 -27 	 65 	-18.62 	 -219.8 	 -152.005 	29.2 	
-206.973 	 -571.936 	 1085.01 	-9 	 -27 	 64 	-17.57 	 -226.94 	 -157.876 	29.2 	
-217.892 	 -575.779 	 1075.31 	-10 	 -27 	 64 	-16.9925 	 -233.695 	 -163.389 	29.2 	
-231.678 	 -575.352 	 1070 	-10 	 -27 	 64 	-16.59 	 -239.899 	 -168.35 	29.2 	
-247.233 	 -562.481 	 1060.55 	-11 	 -27 	 64 	-16.5638 	 -245.779 	 -172.839 	29.2 	
-259.86 	 -544.608 	 1052.62 	-12 	 -26 	 65 	-15.7763 	 -250.906 	 -176.803 	29.2 	
-272.487 	 -534.299 	 1039.44 	-13 	 -26 	 65 	-14.9625 	 -255.491 	 -179.375 	29.2 	
-288.957 	 -533.201 	 1031.63 	-13 	 -26 	 65 	-14.1488 	 -259.394 	 -181.195 	29.2 	
-300.73 	 -525.942 	 1019.49 	-14 	 -26 	 65 	-13.0638 	 -262.518 	 -182.761 	29.2 	
-311.832 	 -508.008 	 1004.43 	-15 	 -25 	 65 	-12.18 	 -264.758 	 -184.284 	29.2 	
-321.592 	 -498.553 	 994.3 	-16 	 -25 	 65 	-11.69 	 -266.481 	 -185.395 	29.2 	
-330.803 	 -488.732 	 983.259 	-16 	 -25 	 66 	-10.6925 	 -267.304 	 -185.99 	29.2 	
-338.245 	 -477.508 	 966.301 	-17 	 -25 	 66 	-9.7125 	 -266.91 	 -185.745 	29.2 	
-340.99 	 -468.968 	 946.354 	-17 	 -24 	 66 	-8.46125 	 -265.598 	 -184.424 	29.3 	
-345.443 	 -464.576 	 931.531 	-18 	 -25 	 65 	-7.55125 	 -263.095 	 -182.376 	29.3 	
-356.24 	 -481.9 	 919.758 	-18 	 -26 	 65 	-6.90375 	 -259.455 	 -180.04 	29.3 	
-361.608 	 -491.66 	 904.935 	-19 	 -26 	 64 	-6.0725 	 -254.984 	 -177.914 	29.3 	
-367.098 	 -491.965 	 893.162 	-19 	 -26 	 64 	-5.41625 	 -249.708 	 -176.015 	29.3 	
-366.122 	 -498.614 	 877.485 	-19 	 -27 	 63 	-5.20625 	 -243.233 	 -174.186 	29.3 	
-347.334 	 -488 	 861.015 	-19 	 -27 	 63 	-3.9025 	 -235.559 	 -171.859 	29.3 	
-329.766 	 -357.887 	 847.717 	-19 	 -21 	 68 	1.1725 	 -226.153 	 -163.503 	29.3 	
-336.598 	 -289.384 	 841.19 	-20 	 -17 	 69 	1.63625 	 -215.924 	 -151.979 	29.3 	
-353.983 	 -343.613 	 831.491 	-21 	 -20 	 68 	-0.67375 	 -204.873 	 -141.059 	29.3 	
-373.93 	 -414.312 	 820.084 	-22 	 -24 	 65 	-0.97125 	 -193.218 	 -132.405 	29.3 	
-381.86 	 -428.647 	 809.653 	-22 	 -25 	 64 	0.8575 	 -180.863 	 -125.02 	29.3 	
-388.997 	 -412.726 	 799.954 	-23 	 -24 	 65 	2.98375 	 -167.816 	 -117.364 	29.3 	
-394.304 	 -398.513 	 792.207 	-23 	 -24 	 65 	5.31125 	 -154.061 	 -109.086 	29.3 	
-405.162 	 -395.768 	 782.752 	-24 	 -24 	 65 	8.30375 	 -140.026 	 -100.38 	29.3 	
-394.914 	 -379.115 	 767.624 	-24 	 -23 	 65 	10.0713 	 -125.431 	 -91.1225 	29.3 	
-386.069 	 -361.608 	 753.533 	-24 	 -23 	 65 	11.41 	 -109.279 	 -80.6488 	29.3 	
-381.128 	 -342.088 	 739.991 	-25 	 -22 	 65 	12.8363 	 -92.5138 	 -69.5275 	29.3 	
-370.148 	 -325.984 	 722.728 	-25 	 -21 	 65 	13.9738 	 -74.6813 	 -57.785 	29.3 	
-361.242 	 -318.786 	 706.99 	-24 	 -21 	 65 	14.5338 	 -55.7375 	 -45.5963 	29.3 	
-355.02 	 -312.015 	 693.509 	-25 	 -21 	 65 	14.7613 	 -35.7438 	 -33.0313 	29.3 	
-348.737 	 -312.076 	 680.638 	-24 	 -22 	 65 	14.5863 	 -14.9625 	 -20.0463 	29.3 	
-345.931 	 -334.646 	 668.194 	-24 	 -23 	 65 	14.4813 	 6.32625 	 -7.62125 	29.3 	
-341.722 	 -346.236 	 660.02 	-24 	 -24 	 65 	14.9625 	 28.4288 	 3.99 	29.3 	
-331.23 	 -341.6 	 650.687 	-24 	 -25 	 65 	15.9163 	 50.9863 	 15.1025 	29.2 	
-327.265 	 -335.378 	 641.842 	-24 	 -24 	 65 	16.415 	 73.9638 	 26.495 	29.2 	
-324.642 	 -332.877 	 636.84 	-24 	 -24 	 65 	17.1238 	 97.2125 	 37.7475 	29.2 	
-323.666 	 -336.171 	 639.951 	-24 	 -25 	 65 	17.8938 	 120.383 	 48.72 	29.2 	
-326.594 	 -336.049 	 645.624 	-24 	 -24 	 65 	18.7775 	 142.914 	 59.1938 	29.2 	
-330.803 	 -332.938 	 655.628 	-24 	 -24 	 65 	19.6525 	 164.526 	 69.4225 	29.2 	
-337.696 	 -327.509 	 674.782 	-24 	 -23 	 65 	20.9738 	 184.599 	 79.0913 	29.2 	
-349.286 	 -325.557 	 698.45 	-24 	 -22 	 65 	21.8138 	 202.676 	 88.2875 	29.2 	
-362.584 	 -328.241 	 724.802 	-24 	 -22 	 65 	22.96 	 218.313 	 96.7225 	29.2 	
-373.015 	 -331.352 	 753.289 	-24 	 -21 	 66 	23.7475 	 231.044 	 104.571 	29.2 	
-383.019 	 -334.951 	 781.227 	-24 	 -21 	 66 	24.2375 	 241.115 	 112.053 	29.2 	
-388.204 	 -343.796 	 806.603 	-23 	 -21 	 66 	24.4213 	 248.588 	 118.738 	29.2 	
-388.936 	 -351.787 	 827.16 	-23 	 -21 	 66 	24.3163 	 253.838 	 124.749 	29.2 	
-384.727 	 -355.996 	 841.556 	-22 	 -21 	 67 	24.0975 	 257.259 	 129.833 	29.2 	
-377.163 	 -358.619 	 854.244 	-22 	 -21 	 68 	23.415 	 259.123 	 134.435 	29.2 	
-364.475 	 -369.172 	 862.662 	-21 	 -21 	 68 	22.3038 	 259.963 	 138.285 	29.2 	
-353.922 	 -383.629 	 873.703 	-20 	 -22 	 68 	20.965 	 259.586 	 141.426 	29.2 	
-343.308 	 -395.463 	 880.535 	-19 	 -22 	 67 	19.9938 	 258.388 	 143.946 	29.2 	
-327.875 	 -405.406 	 882.06 	-18 	 -23 	 67 	19.5125 	 256.603 	 145.565 	29.2 	
-308.416 	 -419.375 	 872.849 	-17 	 -24 	 66 	19.2063 	 254.704 	 146.449 	29.2 	
-282.796 	 -404.43 	 859.49 	-16 	 -24 	 66 	19.4075 	 253.164 	 147.184 	29.2 	
-271.572 	 -412.177 	 858.087 	-15 	 -24 	 66 	18.0338 	 251.965 	 147.604 	29.2 	
-261.934 	 -427.793 	 859.856 	-15 	 -25 	 65 	17.3513 	 250.268 	 147.175 	29.2 	
-250.771 	 -427.488 	 860.039 	-14 	 -25 	 66 	17.0975 	 248.325 	 146.44 	29.2 	
-241.377 	 -432.124 	 860.893 	-14 	 -25 	 65 	16.4763 	 245.858 	 145.224 	29.2 	
-234.24 	 -444.873 	 866.871 	-13 	 -26 	 65 	15.715 	 242.996 	 143.614 	29.2 	
-228.384 	 -454.877 	 872.91 	-13 	 -26 	 65 	15.4263 	 239.068 	 141.54 	29.2 	
-221.979 	 -461.526 	 880.23 	-12 	 -26 	 65 	15.0938 	 234.115 	 138.714 	29.2 	
-216.428 	 -465.186 	 885.11 	-12 	 -27 	 65 	14.6038 	 228.401 	 135.616 	29.2 	
-208.071 	 -470.066 	 894.382 	-11 	 -27 	 65 	13.9738 	 221.603 	 131.959 	29.2 	
-200.69 	 -477.081 	 901.397 	-11 	 -27 	 64 	13.0113 	 214.296 	 127.671 	29.2 	
-193.309 	 -483.303 	 907.375 	-10 	 -27 	 64 	11.725 	 205.914 	 122.719 	29.2 	
-187.209 	 -490.379 	 915.244 	-10 	 -27 	 64 	10.0713 	 196.753 	 117.154 	29.2 	
-180.499 	 -500.871 	 921.832 	-9 	 -28 	 64 	8.35625 	 187.119 	 110.863 	29.2 	
-172.752 	 -509.472 	 927.81 	-9 	 -28 	 64 	6.57125 	 176.549 	 104.309 	29.2 	
-164.029 	 -512.4 	 934.215 	-8 	 -28 	 64 	4.83 	 165.139 	 97.2038 	29.2 	
-159.332 	 -515.023 	 941.718 	-8 	 -28 	 64 	3.22 	 152.95 	 89.9413 	29.2 	
-154.574 	 -519.537 	 951.417 	-8 	 -28 	 64 	1.53125 	 140.114 	 82.4338 	29.2 	
-148.962 	 -520.696 	 958.493 	-7 	 -28 	 64 	-0.1575 	 126.376 	 74.4975 	29.2 	
-146.888 	 -521.001 	 965.996 	-7 	 -28 	 64 	-2.02125 	 112.28 	 65.8788 	29.2 	
-141.215 	 -520.208 	 972.706 	-7 	 -27 	 64 	-4.1475 	 97.4225 	 56.84 	29.2 	
-140.178 	 -515.206 	 979.538 	-7 	 -27 	 65 	-6.51875 	 81.9 	 47.7313 	29.2 	
-140.666 	 -509.106 	 988.078 	-7 	 -27 	 65 	-8.6275 	 66.0975 	 38.0975 	29.2 	
-142.435 	 -510.082 	 991.677 	-7 	 -26 	 65 	-10.7188 	 49.8575 	 28.14 	29.2 	
-143.533 	 -514.901 	 995.337 	-7 	 -27 	 65 	-12.6438 	 33.46 	 17.9463 	29.2 	
-144.021 	 -519.781 	 997.899 	-7 	 -27 	 65 	-14.5163 	 16.765 	 7.41125 	29.2 	
-146.4 	 -520.33 	 1000.1 	-7 	 -27 	 65 	-15.8725 	 0.11375 	 -3.115 	29.2 	
-146.827 	 -519.354 	 997.899 	-7 	 -27 	 65 	-16.975 	 -16.4938 	 -13.2913 	29.2 	
-146.339 	 -513.193 	 995.276 	-7 	 -27 	 65 	-17.8763 	 -32.4888 	 -23.2313 	29.3 	
-146.034 	 -506.117 	 988.688 	-7 	 -26 	 65 	-18.69 	 -48.0113 	 -32.8125 	29.3 	
-147.01 	 -501.542 	 983.808 	-7 	 -26 	 65 	-19.5038 	 -62.8688 	 -41.9038 	29.3 	
-150.609 	 -496.662 	 976.915 	-7 	 -26 	 65 	-19.985 	 -77.0438 	 -50.6625 	29.3 	
-152.5 	 -494.527 	 968.924 	-7 	 -26 	 65 	-20.72 	 -90.5713 	 -59.29 	29.3 	
-150.609 	 -493.612 	 960.994 	-7 	 -26 	 65 	-21.5863 	 -103.303 	 -67.865 	29.3 	
-157.624 	 -504.958 	 956.602 	-8 	 -27 	 64 	-23.03 	 -115.491 	 -76.1775 	29.3 	
-163.175 	 -513.315 	 948.672 	-8 	 -28 	 64 	-24.4213 	 -127.059 	 -84.3238 	29.3 	
-168.543 	 -511.241 	 940.315 	-8 	 -28 	 64 	-25.935 	 -137.786 	 -92.19 	29.3 	
-176.839 	 -507.825 	 932.385 	-9 	 -28 	 64 	-27.8425 	 -147.788 	 -99.3475 	29.3 	
-183.671 	 -510.143 	 929.518 	-9 	 -28 	 64 	-30.1963 	 -156.958 	 -106.015 	29.3 	
-195.993 	 -512.339 	 923.784 	-10 	 -28 	 64 	-31.7275 	 -165.585 	 -111.895 	29.3 	
-206.912 	 -513.986 	 917.562 	-11 	 -28 	 63 	-33.285 	 -173.206 	 -117.294 	29.3 	
-217.831 	 -513.925 	 915.061 	-11 	 -28 	 63 	-34.9388 	 -180.259 	 -122.211 	29.3 	
-226.493 	 -515.389 	 912.56 	-12 	 -28 	 63 	-36.68 	 -186.664 	 -126.49 	29.3 	
-238.632 	 -508.13 	 913.78 	-12 	 -28 	 64 	-38.5175 	 -192.439 	 -130.261 	29.3 	
-251.991 	 -499.224 	 917.257 	-13 	 -27 	 64 	-40.0838 	 -197.776 	 -133.726 	29.3 	
-263.886 	 -492.27 	 912.804 	-14 	 -27 	 64 	-41.5275 	 -202.519 	 -136.325 	29.3 	
-273.585 	 -493.185 	 911.157 	-14 	 -27 	 64 	-43.05 	 -206.439 	 -138.128 	29.3 	
-284.565 	 -491.538 	 909.571 	-15 	 -27 	 64 	-44.5463 	 -209.991 	 -139.764 	29.3 	
-290.482 	 -480.863 	 908.229 	-15 	 -26 	 64 	-45.5438 	 -212.45 	 -140.691 	29.3 	
-297.558 	 -461.648 	 905.545 	-16 	 -25 	 65 	-45.9113 	 -214.174 	 -140.884 	29.3 	
-306.952 	 -455.853 	 902.007 	-16 	 -25 	 65 	-46.6113 	 -215.294 	 -140.42 	29.3 	
-313.906 	 -456.28 	 899.689 	-17 	 -25 	 65 	-47.355 	 -215.679 	 -139.825 	29.3 	
-319.152 	 -448.777 	 897.127 	-17 	 -25 	 65 	-47.5738 	 -214.953 	 -138.959 	29.2 	
-325.008 	 -439.993 	 892.918 	-18 	 -24 	 66 	-48.1075 	 -213.351 	 -137.55 	29.2 	
-330.62 	 -432.612 	 890.173 	-18 	 -24 	 66 	-48.3875 	 -210.893 	 -135.678 	29.2 	
-332.328 	 -432.49 	 888.038 	-18 	 -24 	 66 	-48.4138 	 -207.62 	 -133.149 	29.2 	
-336.049 	 -429.562 	 887.001 	-18 	 -24 	 66 	-48.1163 	 -203.298 	 -129.868 	29.2 	
-340.685 	 -428.281 	 883.768 	-19 	 -24 	 66 	-47.355 	 -198.301 	 -126.394 	29.2 	
-344.528 	 -423.035 	 883.463 	-19 	 -24 	 66 	-46.165 	 -192.675 	 -122.211 	29.2 	
-346.48 	 -418.338 	 878.583 	-19 	 -23 	 66 	-44.3713 	 -186.191 	 -117.565 	29.2 	
-347.944 	 -416.386 	 877.302 	-19 	 -23 	 66 	-42.4638 	 -179.261 	 -112.219 	29.2 	
-347.212 	 -416.264 	 875.838 	-19 	 -23 	 66 	-40.3463 	 -171.518 	 -106.706 	29.2 	
-345.199 	 -420.595 	 872.544 	-19 	 -24 	 66 	-37.9138 	 -163.319 	 -100.966 	29.2 	
-345.504 	 -420.168 	 871.629 	-19 	 -24 	 66 	-35.4638 	 -154.805 	 -94.5525 	29.2 	
-343.186 	 -420.717 	 872.056 	-19 	 -24 	 66 	-33.1713 	 -145.836 	 -88.445 	29.2 	
-345.26 	 -422.73 	 873.642 	-19 	 -24 	 66 	-30.8263 	 -136.605 	 -82.1713 	29.2 	
-341.844 	 -425.414 	 873.642 	-19 	 -24 	 66 	-28.525 	 -127.33 	 -75.6525 	29.2 	
-339.77 	 -425.597 	 873.947 	-19 	 -24 	 66 	-26.5213 	 -118.064 	 -69.1163 	29.2 	
-335.927 	 -425.902 	 877.912 	-18 	 -24 	 66 	-24.395 	 -108.465 	 -62.5013 	29.2 	
-333.67 	 -424.194 	 876.875 	-18 	 -24 	 66 	-22.3563 	 -98.9888 	 -55.4925 	29.2 	
-333.304 	 -424.926 	 876.997 	-18 	 -24 	 66 	-20.3175 	 -89.635 	 -48.65 	29.2 	
-328.546 	 -427.122 	 876.021 	-18 	 -24 	 66 	-18.1213 	 -80.1763 	 -41.6413 	29.2 	
-324.215 	 -424.804 	 878.644 	-18 	 -24 	 66 	-15.4438 	 -70.7438 	 -34.5713 	29.2 	
-323.117 	 -431.697 	 879.193 	-18 	 -24 	 66 	-13.02 	 -61.3988 	 -27.7288 	29.2 	
-321.653 	 -422.486 	 882.731 	-18 	 -24 	 66 	-9.80875 	 -52.885 	 -21.0613 	29.2 	
-306.952 	 -415.288 	 879.986 	-17 	 -24 	 66 	-8.2425 	 -44.4238 	 -13.6938 	29.2 	
-297.68 	 -437.919 	 874.252 	-16 	 -25 	 65 	-5.845 	 -35.7963 	 -6.69375 	29.3 	
-283.284 	 -434.93 	 873.581 	-16 	 -25 	 65 	-2.9575 	 -26.95 	 -0.53375 	29.3 	
-266.021 	 -428.464 	 869.494 	-15 	 -25 	 66 	-0.4025 	 -18.2175 	 5.8975 	29.3 	
-253.15 	 -433.1 	 864.614 	-14 	 -25 	 65 	2.30125 	 -9.54625 	 11.8738 	29.3 	
-237.656 	 -440.542 	 859.856 	-13 	 -26 	 65 	5.10125 	 -0.7 	 17.3163 	29.3 	
-222.467 	 -446.459 	 857.721 	-12 	 -26 	 65 	7.41125 	 7.91875 	 22.4613 	29.3 	
-208.071 	 -449.814 	 856.806 	-12 	 -27 	 65 	9.905 	 16.2575 	 27.1688 	29.3 	
-195.2 	 -453.901 	 851.438 	-11 	 -27 	 64 	11.9263 	 24.3425 	 31.6138 	29.3 	
-181.414 	 -457.439 	 849.242 	-10 	 -27 	 64 	13.8338 	 32.1388 	 35.5863 	29.3 	
-172.508 	 -462.99 	 847.839 	-10 	 -28 	 64 	15.3913 	 39.5238 	 39.1388 	29.3 	
-162.626 	 -474.702 	 845.338 	-9 	 -28 	 63 	16.6513 	 46.375 	 42.3588 	29.3 	
-153.964 	 -479.948 	 844.667 	-9 	 -29 	 63 	17.675 	 52.6488 	 45.115 	29.3 	
-147.01 	 -483.364 	 844.911 	-8 	 -29 	 63 	18.3225 	 58.4675 	 47.5738 	29.3 	
-138.287 	 -488.122 	 843.508 	-8 	 -29 	 63 	18.795 	 63.6213 	 49.8925 	29.3 	
-131.455 	 -495.747 	 843.935 	-7 	 -30 	 63 	19.1713 	 68.1013 	 51.8525 	29.3 	
-124.44 	 -503.189 	 842.349 	-7 	 -30 	 62 	19.215 	 72.1963 	 53.48 	29.3 	
-120.719 	 -506.788 	 844.118 	-6 	 -30 	 62 	19.2325 	 75.355 	 54.6613 	29.2 	
-115.412 	 -513.559 	 846.924 	-6 	 -30 	 62 	18.9875 	 77.7788 	 55.5888 	29.2 	
-112.057 	 -522.77 	 848.693 	-6 	 -31 	 62 	18.8038 	 79.8438 	 56.2188 	29.2 	
-103.334 	 -525.82 	 849.242 	-5 	 -31 	 62 	18.4625 	 81.1213 	 56.56 	29.2 	
-99.247 	 -527.894 	 853.573 	-5 	 -31 	 62 	17.675 	 81.8913 	 56.6475 	29.2 	
-96.563 	 -530.578 	 853.756 	-5 	 -31 	 62 	16.8 	 81.9263 	 56.3413 	29.2 	
-92.049 	 -530.7 	 855.22 	-5 	 -31 	 62 	15.7675 	 81.48 	 55.7025 	29.2 	
-85.461 	 -529.48 	 854.488 	-4 	 -31 	 62 	14.525 	 80.675 	 54.705 	29.2 	
-82.838 	 -533.323 	 856.318 	-4 	 -31 	 62 	13.125 	 79.3625 	 53.1388 	29.3 	
-77.897 	 -537.044 	 856.013 	-4 	 -31 	 62 	11.8388 	 77.8138 	 51.4763 	29.3 	
-73.383 	 -539.728 	 857.477 	-4 	 -32 	 61 	10.6925 	 75.88 	 49.8838 	29.3 	
-67.466 	 -537.959 	 857.355 	-3 	 -32 	 62 	9.695 	 73.6225 	 48.02 	29.3 	
-66.124 	 -538.264 	 856.44 	-3 	 -32 	 61 	8.5575 	 71.2163 	 46.0425 	29.3 	
-60.573 	 -536.19 	 855.098 	-3 	 -32 	 62 	7.5775 	 68.4425 	 43.61 	29.3 	
-54.9 	 -534.909 	 852.963 	-3 	 -32 	 62 	6.9475 	 65.5288 	 41.09 	29.3 	
-49.41 	 -535.336 	 846.802 	-2 	 -32 	 61 	6.37 	 62.895 	 38.2638 	29.3 	
-44.286 	 -539.85 	 838.567 	-2 	 -32 	 61 	5.81875 	 60.1038 	 35.3063 	29.3 	
-38.918 	 -533.018 	 830.698 	-2 	 -32 	 61 	5.145 	 57.925 	 32.165 	29.3 	
-37.027 	 -535.885 	 829.234 	-2 	 -32 	 61 	3.535 	 55.79 	 29.3038 	29.3 	
-39.65 	 -545.767 	 829.417 	-2 	 -33 	 61 	1.67125 	 53.3663 	 26.1013 	29.3 	
-37.454 	 -549.549 	 828.197 	-2 	 -33 	 61 	0.455 	 50.7238 	 22.6013 	29.3 	
-37.698 	 -546.011 	 825.147 	-2 	 -33 	 61 	-0.98875 	 48.0113 	 19.215 	29.3 	
-40.077 	 -544.12 	 825.208 	-2 	 -33 	 61 	-2.61625 	 45.2288 	 15.75 	29.3 	
-40.382 	 -545.34 	 821.853 	-2 	 -33 	 61 	-4.445 	 42.07 	 12.3025 	29.3 	
-40.87 	 -544.242 	 822.402 	-2 	 -33 	 61 	-5.94125 	 38.8413 	 8.75 	29.2 	
-43.859 	 -542.9 	 823.378 	-2 	 -33 	 61 	-7.77 	 35.4025 	 5.0575 	29.2 	
-45.445 	 -542.961 	 822.219 	-2 	 -33 	 61 	-9.6425 	 31.8938 	 1.3475 	29.2 	
-45.872 	 -541.314 	 823.073 	-2 	 -33 	 61 	-11.165 	 28.28 	 -2.4325 	29.2 	
-49.471 	 -537.227 	 823.317 	-2 	 -33 	 61 	-12.7313 	 24.5875 	 -6.475 	29.2 	
-51.301 	 -535.031 	 822.646 	-2 	 -32 	 61 	-14.5863 	 20.5713 	 -10.535 	29.2 	
-52.582 	 -530.578 	 824.964 	-3 	 -32 	 61 	-16.1613 	 16.2838 	 -14.3588 	29.2 	
-54.412 	 -529.48 	 825.452 	-3 	 -32 	 61 	-17.5613 	 11.8388 	 -18.2963 	29.2 	
-56.425 	 -524.844 	 827.526 	-3 	 -32 	 61 	-18.9088 	 6.76375 	 -22.1638 	29.2 	
-56.242 	 -544.181 	 834.663 	-3 	 -33 	 61 	-19.9063 	 1.5575 	 -25.935 	29.2 	
-60.024 	 -526.491 	 844.789 	-3 	 -31 	 62 	-18.8913 	 -4.50625 	 -29.6188 	29.2 	
-73.566 	 -511.241 	 854.488 	-4 	 -30 	 62 	-21.77 	 -11.9788 	 -32.97 	29.2 	
-77.836 	 -527.406 	 853.939 	-4 	 -31 	 62 	-26.635 	 -20.0988 	 -37.2663 	29.2 	
-69.662 	 -524.356 	 841.739 	-4 	 -31 	 62 	-28.8925 	 -28 	 -42.1838 	29.2 	
-65.392 	 -495.625 	 832.284 	-3 	 -30 	 62 	-30.3625 	 -35.3325 	 -47.2763 	29.2 	
-62.281 	 -487.634 	 826.794 	-3 	 -30 	 63 	-33.075 	 -42.175 	 -51.9575 	29.2 	
-63.501 	 -497.028 	 819.474 	-3 	 -31 	 62 	-35.7525 	 -48.6938 	 -56.3325 	29.2 	
-59.902 	 -510.997 	 808.067 	-3 	 -32 	 61 	-37.8788 	 -54.7663 	 -60.375 	29.2 	
-50.203 	 -510.021 	 792.024 	-3 	 -32 	 61 	-38.92 	 -60.1213 	 -64.47 	29.2 	
-40.199 	 -499.346 	 779.336 	-2 	 -32 	 61 	-40.4425 	 -64.4788 	 -68.2238 	29.2 	
-37.515 	 -501.359 	 766.099 	-2 	 -33 	 61 	-42.3238 	 -67.9175 	 -71.5225 	29.2 	
-31.598 	 -544.12 	 717.848 	-2 	 -37 	 58 	-41.8513 	 -70.245 	 -75.9413 	29.2 	
-6.71 	 -401.014 	 662.094 	0 	 -31 	 62 	-30.31 	 -68.9763 	 -81.6288 	29.2 	
-12.017 	 -391.986 	 656.177 	0 	 -30 	 62 	-27.7113 	 -66.675 	 -81.2788 	29.2 	
-57.462 	 -496.54 	 673.135 	-3 	 -36 	 59 	-31.8675 	 -65.7213 	 -81.8825 	29.2 	
-102.297 	 -536.068 	 727.12 	-6 	 -36 	 59 	-35.735 	 -67.2613 	 -85.9775 	29.2 	
-215.452 	 -570.411 	 855.159 	-11 	 -32 	 60 	-37.065 	 -71.4613 	 -89.6963 	29.2 	
-1087.93 	 -1294.97 	 1998.6 	-24 	 -29 	 61 	-12.1013 	 -96.005 	 -88.4888 	29.2 	
-1315.95 	 -673.074 	 1998.6 	-31 	 -15 	 61 	48.2913 	 -166.985 	 -83.7988 	29.2 	
-762.927 	 231.312 	 1916.01 	-21 	 6 	 69 	16.8525 	 -232.619 	 -83.02 	29.2 	
-350.567 	 -228.323 	 1338.4 	-14 	 -9 	 75 	-24.9463 	 -268.818 	 -71.5138 	29.2 	
296.399 	 -948.977 	 1014.13 	12 	 -41 	 45 	20.5975 	 -239.811 	 -50.75 	29.2 	
219.844 	 -238.388 	 679.906 	16 	 -18 	 71 	82.3463 	 -132.204 	 -4.54125 	29.2 	
200.568 	 -121.634 	 685.64 	16 	 -9 	 74 	88.6725 	 -17.3775 	 62.1688 	29.2 	
-126.88 	 -1108.37 	 970.937 	-4 	 -48 	 41 	85.1113 	 59.8063 	 85.295 	29.2 	
-363.072 	 -1083.42 	 878.4 	-14 	 -52 	 37 	80.5788 	 80.2025 	 7.595 	29.2 	
-229.726 	 -390.156 	 832.04 	-14 	 -24 	 66 	83.9125 	 69.6063 	 -52.8588 	29.2 	
-115.473 	 -92.964 	 692.838 	-9 	 -7 	 80 	96.5038 	 57.505 	 -47.9325 	29.2 	
-118.645 	 -300.974 	 624.213 	-9 	 -25 	 66 	99.0063 	 47.2588 	 -29.6363 	29.2 	
